location,date,vaccine,total_vaccinations
Spain,2021-07-09,Moderna,4499684
Spain,2021-07-16,Moderna,5051431
Spain,2021-07-23,Moderna,5562189
Spain,2021-07-30,Moderna,6081864
Spain,2021-08-06,Moderna,6579900
Spain,2021-08-13,Moderna,7080130
Spain,2021-08-20,Moderna,7565728
Spain,2021-08-27,Moderna,8021155
Spain,2021-09-03,Moderna,8369046
Spain,2021-09-10,Moderna,8557706
Spain,2021-09-17,Moderna,8730508
Spain,2021-09-24,Moderna,8853911
Spain,2021-10-01,Moderna,8948952
Spain,2021-10-08,Moderna,9008586
Spain,2021-10-15,Moderna,9050959
Spain,2021-10-22,Moderna,9102171
Spain,2021-10-29,Moderna,9150982
Spain,2021-11-05,Moderna,9251703
Spain,2021-11-12,Moderna,9420942
Spain,2021-11-19,Moderna,9666293
Spain,2021-11-26,Moderna,10064188
Spain,2021-12-03,Moderna,11014457
Spain,2021-12-10,Moderna,12069627
Spain,2021-12-17,Moderna,13679948
Spain,2021-12-24,Moderna,14880863
Spain,2021-12-31,Moderna,16184188
Spain,2022-01-07,Moderna,17437817
Spain,2022-01-14,Moderna,19111202
Spain,2022-01-21,Moderna,20618092
Spain,2022-01-28,Moderna,21742062
Spain,2022-02-04,Moderna,22439705
Spain,2022-02-11,Moderna,22931756
Spain,2022-02-18,Moderna,23198546
Spain,2022-02-25,Moderna,23366189
Spain,2022-03-04,Moderna,23479608
Spain,2022-03-11,Moderna,23561267
Spain,2022-03-18,Moderna,23622605
Spain,2022-03-25,Moderna,23677000
Spain,2022-04-01,Moderna,23721557
Spain,2022-04-08,Moderna,23754291
Spain,2022-04-15,Moderna,23771329
Spain,2022-04-22,Moderna,23799162
Spain,2022-04-29,Moderna,23828807
Spain,2022-05-06,Moderna,23854587
Spain,2022-05-13,Moderna,23880916
Spain,2022-05-20,Moderna,23910896
Spain,2022-05-27,Moderna,23935995
Spain,2022-06-03,Moderna,23962074
Spain,2022-06-10,Moderna,23990261
Spain,2022-06-17,Moderna,24019074
Spain,2022-06-24,Moderna,24047155
Spain,2022-07-01,Moderna,24078201
Spain,2022-07-08,Moderna,24089548
Spain,2022-07-15,Moderna,24101387
Spain,2022-07-22,Moderna,24111744
Spain,2022-07-29,Moderna,24117761
Spain,2022-08-05,Moderna,24123190
Spain,2022-08-12,Moderna,24127794
Spain,2022-08-19,Moderna,24130858
Spain,2022-08-26,Moderna,24134422
Spain,2022-09-02,Moderna,24137506
Spain,2022-09-09,Moderna,24139716
Spain,2022-09-16,Moderna,24142314
Spain,2022-09-23,Moderna,24144625
Spain,2022-09-30,Moderna,24188034
Spain,2022-10-07,Moderna,24224049
Spain,2022-10-14,Moderna,24246304
Spain,2022-10-21,Moderna,24286709
Spain,2022-10-28,Moderna,24307632
Spain,2022-11-04,Moderna,24317159
Spain,2022-11-11,Moderna,24324312
Spain,2022-11-18,Moderna,24329902
Spain,2022-11-25,Moderna,24333717
Spain,2022-12-02,Moderna,24337096
Spain,2022-12-09,Moderna,24339018
Spain,2022-12-16,Moderna,24341557
Spain,2022-12-23,Moderna,24343152
Spain,2022-12-30,Moderna,24344812
Spain,2023-01-06,Moderna,24348958
Spain,2023-01-13,Moderna,24354733
Spain,2023-01-20,Moderna,24359651
Spain,2023-01-27,Moderna,24363330
Spain,2023-02-03,Moderna,24365705
Spain,2023-02-10,Moderna,24367507
Spain,2023-02-17,Moderna,24368813
Spain,2023-02-24,Moderna,24370021
Spain,2023-03-03,Moderna,24371012
Spain,2023-03-10,Moderna,24372083
Spain,2023-03-17,Moderna,24373174
Spain,2023-03-24,Moderna,24374095
Spain,2023-03-31,Moderna,24374895
Spain,2023-04-07,Moderna,24375511
Spain,2023-04-14,Moderna,24376403
Spain,2023-04-21,Moderna,24377354
Spain,2023-04-28,Moderna,24378189
Spain,2023-05-05,Moderna,24378197
Spain,2023-06-02,Moderna,24378198
Spain,2023-06-09,Moderna,24378204
Spain,2023-06-30,Moderna,24378208
Spain,2023-07-28,Moderna,24378210
Spain,2021-01-08,Oxford/AstraZeneca,0
Spain,2021-02-12,Oxford/AstraZeneca,34950
Spain,2021-02-19,Oxford/AstraZeneca,133830
Spain,2021-02-26,Oxford/AstraZeneca,380981
Spain,2021-03-05,Oxford/AstraZeneca,677593
Spain,2021-03-12,Oxford/AstraZeneca,982393
Spain,2021-03-19,Oxford/AstraZeneca,1019987
Spain,2021-03-26,Oxford/AstraZeneca,1448493
Spain,2021-04-02,Oxford/AstraZeneca,1965569
Spain,2021-04-09,Oxford/AstraZeneca,2666257
Spain,2021-04-16,Oxford/AstraZeneca,3202248
Spain,2021-04-23,Oxford/AstraZeneca,3600436
Spain,2021-04-30,Oxford/AstraZeneca,3993683
Spain,2021-05-07,Oxford/AstraZeneca,4630963
Spain,2021-05-14,Oxford/AstraZeneca,4868944
Spain,2021-05-21,Oxford/AstraZeneca,4980001
Spain,2021-05-28,Oxford/AstraZeneca,5157375
Spain,2021-06-04,Oxford/AstraZeneca,5533269
Spain,2021-06-11,Oxford/AstraZeneca,5849159
Spain,2021-06-18,Oxford/AstraZeneca,6217610
Spain,2021-06-25,Oxford/AstraZeneca,6964266
Spain,2021-07-02,Oxford/AstraZeneca,7765340
Spain,2021-07-09,Oxford/AstraZeneca,8603706
Spain,2021-07-16,Oxford/AstraZeneca,9146044
Spain,2021-07-23,Oxford/AstraZeneca,9450931
Spain,2021-07-30,Oxford/AstraZeneca,9617927
Spain,2021-08-06,Oxford/AstraZeneca,9684859
Spain,2021-08-13,Oxford/AstraZeneca,9719914
Spain,2021-08-20,Oxford/AstraZeneca,9738921
Spain,2021-08-27,Oxford/AstraZeneca,9755756
Spain,2021-09-03,Oxford/AstraZeneca,9768267
Spain,2021-09-10,Oxford/AstraZeneca,9778198
Spain,2021-09-17,Oxford/AstraZeneca,9784489
Spain,2021-09-24,Oxford/AstraZeneca,9789247
Spain,2021-10-01,Oxford/AstraZeneca,9791755
Spain,2021-10-08,Oxford/AstraZeneca,9793374
Spain,2021-10-15,Oxford/AstraZeneca,9794218
Spain,2021-10-22,Oxford/AstraZeneca,9794997
Spain,2021-10-29,Oxford/AstraZeneca,9795776
Spain,2021-11-05,Oxford/AstraZeneca,9795790
Spain,2021-11-12,Oxford/AstraZeneca,9795796
Spain,2021-11-19,Oxford/AstraZeneca,9795798
Spain,2021-11-26,Oxford/AstraZeneca,9795801
Spain,2021-12-03,Oxford/AstraZeneca,9795819
Spain,2021-12-10,Oxford/AstraZeneca,9795826
Spain,2021-12-17,Oxford/AstraZeneca,9795835
Spain,2021-12-24,Oxford/AstraZeneca,9795868
Spain,2021-12-31,Oxford/AstraZeneca,9795878
Spain,2022-01-07,Oxford/AstraZeneca,9795888
Spain,2022-01-14,Oxford/AstraZeneca,9795897
Spain,2022-01-21,Oxford/AstraZeneca,9795903
Spain,2022-01-28,Oxford/AstraZeneca,9795906
Spain,2022-02-11,Oxford/AstraZeneca,9795907
Spain,2022-02-25,Oxford/AstraZeneca,9795908
Spain,2022-03-04,Oxford/AstraZeneca,9795909
Spain,2022-03-11,Oxford/AstraZeneca,9795910
Spain,2022-04-29,Oxford/AstraZeneca,9795911
Spain,2022-06-03,Oxford/AstraZeneca,9795912
Spain,2022-07-08,Oxford/AstraZeneca,9795913
Spain,2022-07-15,Oxford/AstraZeneca,9795914
Spain,2022-09-02,Oxford/AstraZeneca,9795915
Spain,2022-10-14,Oxford/AstraZeneca,9795916
Spain,2022-10-21,Oxford/AstraZeneca,9795917
Spain,2022-11-11,Oxford/AstraZeneca,9795918
Spain,2022-12-23,Oxford/AstraZeneca,9795919
Spain,2021-01-08,Pfizer/BioNTech,420124
Spain,2021-01-15,Pfizer/BioNTech,921914
Spain,2021-01-22,Pfizer/BioNTech,1245083
Spain,2021-01-29,Pfizer/BioNTech,1617245
Spain,2021-02-05,Pfizer/BioNTech,2117035
Spain,2021-02-12,Pfizer/BioNTech,2512398
Spain,2021-02-19,Pfizer/BioNTech,2897779
Spain,2021-02-26,Pfizer/BioNTech,3404388
Spain,2021-03-05,Pfizer/BioNTech,3967777
Spain,2021-03-12,Pfizer/BioNTech,4535254
Spain,2021-03-19,Pfizer/BioNTech,5104545
Spain,2021-03-26,Pfizer/BioNTech,5802497
Spain,2021-04-02,Pfizer/BioNTech,6475710
Spain,2021-04-09,Pfizer/BioNTech,7710168
Spain,2021-04-16,Pfizer/BioNTech,8998796
Spain,2021-04-23,Pfizer/BioNTech,10281499
Spain,2021-04-30,Pfizer/BioNTech,12054996
Spain,2021-05-07,Pfizer/BioNTech,13826442
Spain,2021-05-14,Pfizer/BioNTech,15602020
Spain,2021-05-21,Pfizer/BioNTech,17367750
Spain,2021-05-28,Pfizer/BioNTech,19027195
Spain,2021-06-04,Pfizer/BioNTech,21193206
Spain,2021-06-11,Pfizer/BioNTech,23647696
Spain,2021-06-18,Pfizer/BioNTech,26009038
Spain,2021-06-25,Pfizer/BioNTech,28513716
Spain,2021-07-02,Pfizer/BioNTech,31290720
Spain,2021-07-09,Pfizer/BioNTech,33683772
Spain,2021-07-16,Pfizer/BioNTech,35737469
Spain,2021-07-23,Pfizer/BioNTech,37733019
Spain,2021-07-30,Pfizer/BioNTech,39551464
Spain,2021-08-06,Pfizer/BioNTech,41263000
Spain,2021-08-13,Pfizer/BioNTech,43084778
Spain,2021-08-20,Pfizer/BioNTech,44687944
Spain,2021-08-27,Pfizer/BioNTech,46061856
Spain,2021-09-03,Pfizer/BioNTech,47437175
Spain,2021-09-10,Pfizer/BioNTech,48436425
Spain,2021-09-17,Pfizer/BioNTech,49077801
Spain,2021-09-24,Pfizer/BioNTech,49608621
Spain,2021-10-01,Pfizer/BioNTech,50008646
Spain,2021-10-08,Pfizer/BioNTech,50261105
Spain,2021-10-15,Pfizer/BioNTech,50437540
Spain,2021-10-22,Pfizer/BioNTech,50722079
Spain,2021-10-29,Pfizer/BioNTech,51304480
Spain,2021-11-05,Pfizer/BioNTech,51993709
Spain,2021-11-12,Pfizer/BioNTech,52989662
Spain,2021-11-19,Pfizer/BioNTech,54036552
Spain,2021-11-26,Pfizer/BioNTech,55133061
Spain,2021-12-03,Pfizer/BioNTech,56409194
Spain,2021-12-10,Pfizer/BioNTech,57021244
Spain,2021-12-17,Pfizer/BioNTech,58240670
Spain,2021-12-24,Pfizer/BioNTech,59127734
Spain,2021-12-31,Pfizer/BioNTech,59703098
Spain,2022-01-07,Pfizer/BioNTech,60303479
Spain,2022-01-14,Pfizer/BioNTech,61142501
Spain,2022-01-21,Pfizer/BioNTech,61883069
Spain,2022-01-28,Pfizer/BioNTech,62550421
Spain,2022-02-04,Pfizer/BioNTech,63009238
Spain,2022-02-11,Pfizer/BioNTech,63580076
Spain,2022-02-18,Pfizer/BioNTech,64065167
Spain,2022-02-25,Pfizer/BioNTech,64375500
Spain,2022-03-04,Pfizer/BioNTech,64659842
Spain,2022-03-11,Pfizer/BioNTech,64993792
Spain,2022-03-18,Pfizer/BioNTech,65237598
Spain,2022-03-25,Pfizer/BioNTech,65435689
Spain,2022-04-01,Pfizer/BioNTech,65579037
Spain,2022-04-08,Pfizer/BioNTech,65694950
Spain,2022-04-15,Pfizer/BioNTech,65757196
Spain,2022-04-22,Pfizer/BioNTech,65856471
Spain,2022-04-29,Pfizer/BioNTech,65942921
Spain,2022-05-06,Pfizer/BioNTech,66013233
Spain,2022-05-13,Pfizer/BioNTech,66089238
Spain,2022-05-20,Pfizer/BioNTech,66169415
Spain,2022-05-27,Pfizer/BioNTech,66244686
Spain,2022-06-03,Pfizer/BioNTech,66319489
Spain,2022-06-10,Pfizer/BioNTech,66395565
Spain,2022-06-17,Pfizer/BioNTech,66471196
Spain,2022-06-24,Pfizer/BioNTech,66542373
Spain,2022-07-01,Pfizer/BioNTech,66623405
Spain,2022-07-08,Pfizer/BioNTech,66718045
Spain,2022-07-15,Pfizer/BioNTech,66811390
Spain,2022-07-22,Pfizer/BioNTech,66888253
Spain,2022-07-29,Pfizer/BioNTech,66952030
Spain,2022-08-05,Pfizer/BioNTech,66990146
Spain,2022-08-12,Pfizer/BioNTech,67023013
Spain,2022-08-19,Pfizer/BioNTech,67050917
Spain,2022-08-26,Pfizer/BioNTech,67084016
Spain,2022-09-02,Pfizer/BioNTech,67112782
Spain,2022-09-09,Pfizer/BioNTech,67142812
Spain,2022-09-16,Pfizer/BioNTech,67170205
Spain,2022-09-23,Pfizer/BioNTech,67193354
Spain,2022-09-30,Pfizer/BioNTech,67363961
Spain,2022-10-07,Pfizer/BioNTech,67824482
Spain,2022-10-14,Pfizer/BioNTech,68386489
Spain,2022-10-21,Pfizer/BioNTech,69603783
Spain,2022-10-28,Pfizer/BioNTech,70898405
Spain,2022-11-04,Pfizer/BioNTech,71818700
Spain,2022-11-11,Pfizer/BioNTech,72726264
Spain,2022-11-18,Pfizer/BioNTech,73455161
Spain,2022-11-25,Pfizer/BioNTech,74000914
Spain,2022-12-02,Pfizer/BioNTech,74444464
Spain,2022-12-09,Pfizer/BioNTech,74577366
Spain,2022-12-16,Pfizer/BioNTech,74894012
Spain,2022-12-23,Pfizer/BioNTech,75111127
Spain,2022-12-30,Pfizer/BioNTech,75231446
Spain,2023-01-06,Pfizer/BioNTech,75365915
Spain,2023-01-13,Pfizer/BioNTech,75669416
Spain,2023-01-20,Pfizer/BioNTech,75952880
Spain,2023-01-27,Pfizer/BioNTech,76147685
Spain,2023-02-03,Pfizer/BioNTech,76276658
Spain,2023-02-10,Pfizer/BioNTech,76373822
Spain,2023-02-17,Pfizer/BioNTech,76442674
Spain,2023-02-24,Pfizer/BioNTech,76496022
Spain,2023-03-03,Pfizer/BioNTech,76539885
Spain,2023-03-10,Pfizer/BioNTech,76579784
Spain,2023-03-17,Pfizer/BioNTech,76615383
Spain,2023-03-24,Pfizer/BioNTech,76648383
Spain,2023-03-31,Pfizer/BioNTech,76677293
Spain,2023-04-07,Pfizer/BioNTech,76687217
Spain,2023-04-14,Pfizer/BioNTech,76702164
Spain,2023-04-21,Pfizer/BioNTech,76717468
Spain,2023-04-28,Pfizer/BioNTech,76731133
Spain,2023-05-05,Pfizer/BioNTech,76739779
Spain,2023-05-12,Pfizer/BioNTech,76749475
Spain,2023-05-19,Pfizer/BioNTech,76756873
Spain,2023-05-26,Pfizer/BioNTech,76764473
Spain,2023-06-02,Pfizer/BioNTech,76770645
Spain,2023-06-09,Pfizer/BioNTech,76776021
Spain,2023-06-16,Pfizer/BioNTech,76780852
Spain,2023-06-23,Pfizer/BioNTech,76785303
Spain,2023-06-30,Pfizer/BioNTech,76788931
Spain,2023-07-07,Pfizer/BioNTech,76791731
Spain,2023-07-14,Pfizer/BioNTech,76794198
Spain,2023-07-21,Pfizer/BioNTech,76796279
Spain,2023-07-28,Pfizer/BioNTech,76797831
Spain,2023-08-04,Pfizer/BioNTech,76798946
