location,date,vaccine,total_vaccinations
Croatia,2023-01-13,Johnson&Johnson,205257
Croatia,2023-01-20,Johnson&Johnson,205295
Croatia,2023-01-27,Johnson&Johnson,205333
Croatia,2023-02-03,Johnson&Johnson,205359
Croatia,2023-02-10,Johnson&Johnson,205394
Croatia,2023-02-17,Johnson&Johnson,205419
Croatia,2023-02-24,Johnson&Johnson,205435
Croatia,2023-03-03,Johnson&Johnson,205454
Croatia,2023-03-10,Johnson&Johnson,205470
Croatia,2023-03-17,Johnson&Johnson,205480
Croatia,2023-03-24,Johnson&Johnson,205500
Croatia,2023-03-31,Johnson&Johnson,205512
Croatia,2023-04-07,Johnson&Johnson,205526
Croatia,2023-04-14,Johnson&Johnson,205533
Croatia,2023-04-21,Johnson&Johnson,205552
Croatia,2023-04-28,Johnson&Johnson,205573
Croatia,2023-05-05,Johnson&Johnson,205596
Croatia,2023-05-12,Johnson&Johnson,205599
Croatia,2023-05-19,Johnson&Johnson,205605
Croatia,2023-05-26,Johnson&Johnson,205609
Croatia,2023-06-09,Johnson&Johnson,205610
Croatia,2023-06-16,Johnson&Johnson,205612
Croatia,2023-06-23,Johnson&Johnson,205615
Croatia,2023-06-30,Johnson&Johnson,205618
Croatia,2023-07-07,Johnson&Johnson,205624
Croatia,2023-07-14,Johnson&Johnson,205625
Croatia,2023-07-28,Johnson&Johnson,205628
Croatia,2023-08-04,Johnson&Johnson,205629
Croatia,2023-08-11,Johnson&Johnson,205631
Croatia,2023-08-25,Johnson&Johnson,205634
Croatia,2021-01-08,Moderna,21
Croatia,2021-01-15,Moderna,1509
Croatia,2021-01-22,Moderna,2738
Croatia,2021-01-29,Moderna,2837
Croatia,2021-02-05,Moderna,3348
Croatia,2021-02-12,Moderna,8462
Croatia,2021-02-19,Moderna,13655
Croatia,2021-02-26,Moderna,14845
Croatia,2021-03-05,Moderna,23429
Croatia,2021-03-12,Moderna,30246
Croatia,2021-03-19,Moderna,45692
Croatia,2021-03-26,Moderna,53654
Croatia,2021-04-02,Moderna,73148
Croatia,2021-04-09,Moderna,85528
Croatia,2021-04-16,Moderna,106117
Croatia,2021-04-23,Moderna,117213
Croatia,2021-04-30,Moderna,132248
Croatia,2021-05-07,Moderna,149804
Croatia,2021-05-14,Moderna,175269
Croatia,2021-05-21,Moderna,199172
Croatia,2021-05-28,Moderna,215274
Croatia,2021-06-04,Moderna,226527
Croatia,2021-06-11,Moderna,245067
Croatia,2021-06-18,Moderna,263375
Croatia,2021-06-25,Moderna,274543
Croatia,2021-07-02,Moderna,285692
Croatia,2021-07-09,Moderna,293231
Croatia,2021-07-16,Moderna,299717
Croatia,2021-07-23,Moderna,303468
Croatia,2021-07-30,Moderna,307746
Croatia,2021-08-06,Moderna,311624
Croatia,2021-08-13,Moderna,315495
Croatia,2021-08-20,Moderna,318133
Croatia,2021-08-27,Moderna,321237
Croatia,2021-09-03,Moderna,323109
Croatia,2021-09-10,Moderna,325342
Croatia,2021-09-17,Moderna,327505
Croatia,2021-09-24,Moderna,330195
Croatia,2021-10-01,Moderna,332149
Croatia,2021-10-08,Moderna,334562
Croatia,2021-10-15,Moderna,335945
Croatia,2021-10-22,Moderna,338201
Croatia,2021-10-29,Moderna,341428
Croatia,2021-11-05,Moderna,348515
Croatia,2021-11-12,Moderna,360944
Croatia,2021-11-19,Moderna,373583
Croatia,2021-11-26,Moderna,389134
Croatia,2021-12-03,Moderna,403806
Croatia,2021-12-10,Moderna,417545
Croatia,2021-12-17,Moderna,434908
Croatia,2021-12-24,Moderna,446038
Croatia,2021-12-31,Moderna,457532
Croatia,2022-01-07,Moderna,473329
Croatia,2022-01-14,Moderna,487818
Croatia,2022-01-21,Moderna,495607
Croatia,2022-01-28,Moderna,499908
Croatia,2022-02-04,Moderna,502908
Croatia,2022-02-11,Moderna,505163
Croatia,2022-02-18,Moderna,506848
Croatia,2022-02-25,Moderna,507894
Croatia,2022-03-04,Moderna,508594
Croatia,2022-03-11,Moderna,509130
Croatia,2022-03-18,Moderna,509666
Croatia,2022-03-25,Moderna,510159
Croatia,2022-04-01,Moderna,510621
Croatia,2022-04-08,Moderna,511115
Croatia,2022-04-15,Moderna,511330
Croatia,2022-04-22,Moderna,511612
Croatia,2022-04-29,Moderna,511813
Croatia,2022-05-06,Moderna,511980
Croatia,2022-05-13,Moderna,512159
Croatia,2022-05-20,Moderna,512325
Croatia,2022-05-27,Moderna,512489
Croatia,2022-06-03,Moderna,512560
Croatia,2022-06-10,Moderna,512647
Croatia,2022-06-17,Moderna,512754
Croatia,2022-06-24,Moderna,512816
Croatia,2022-07-01,Moderna,512921
Croatia,2022-07-08,Moderna,513034
Croatia,2022-07-15,Moderna,513164
Croatia,2022-07-22,Moderna,513233
Croatia,2022-07-29,Moderna,513308
Croatia,2022-08-05,Moderna,513438
Croatia,2022-08-12,Moderna,513574
Croatia,2022-08-19,Moderna,513646
Croatia,2022-08-26,Moderna,513977
Croatia,2022-09-02,Moderna,514241
Croatia,2022-09-09,Moderna,514355
Croatia,2022-09-16,Moderna,514438
Croatia,2022-09-23,Moderna,515848
Croatia,2022-09-30,Moderna,517747
Croatia,2022-10-07,Moderna,519371
Croatia,2022-10-14,Moderna,520694
Croatia,2022-10-21,Moderna,521567
Croatia,2022-10-28,Moderna,522284
Croatia,2022-11-04,Moderna,522739
Croatia,2022-11-11,Moderna,523448
Croatia,2022-11-18,Moderna,523951
Croatia,2022-11-25,Moderna,524500
Croatia,2022-12-02,Moderna,524997
Croatia,2022-12-09,Moderna,525324
Croatia,2022-12-16,Moderna,525664
Croatia,2022-12-23,Moderna,525885
Croatia,2022-12-30,Moderna,526099
Croatia,2023-01-06,Moderna,526339
Croatia,2023-01-13,Moderna,526685
Croatia,2023-01-20,Moderna,526913
Croatia,2023-01-27,Moderna,527054
Croatia,2023-02-03,Moderna,527098
Croatia,2023-02-10,Moderna,527158
Croatia,2023-02-17,Moderna,527177
Croatia,2023-02-24,Moderna,527219
Croatia,2023-03-03,Moderna,527233
Croatia,2023-03-10,Moderna,527249
Croatia,2023-03-17,Moderna,527262
Croatia,2023-03-24,Moderna,527277
Croatia,2023-03-31,Moderna,527283
Croatia,2023-04-07,Moderna,527291
Croatia,2023-04-14,Moderna,527299
Croatia,2023-04-21,Moderna,527305
Croatia,2023-04-28,Moderna,527316
Croatia,2023-05-05,Moderna,527318
Croatia,2023-05-19,Moderna,527319
Croatia,2023-05-26,Moderna,527325
Croatia,2023-06-02,Moderna,527326
Croatia,2023-06-09,Moderna,527335
Croatia,2023-06-30,Moderna,527336
Croatia,2023-07-07,Moderna,527338
Croatia,2022-03-04,Novavax,1
Croatia,2022-03-11,Novavax,58
Croatia,2022-03-18,Novavax,219
Croatia,2022-03-25,Novavax,332
Croatia,2022-04-01,Novavax,423
Croatia,2022-04-08,Novavax,618
Croatia,2022-04-15,Novavax,723
Croatia,2022-04-22,Novavax,808
Croatia,2022-04-29,Novavax,899
Croatia,2022-05-06,Novavax,974
Croatia,2022-05-13,Novavax,1017
Croatia,2022-05-20,Novavax,1067
Croatia,2022-05-27,Novavax,1116
Croatia,2022-06-03,Novavax,1140
Croatia,2022-06-10,Novavax,1162
Croatia,2022-06-17,Novavax,1178
Croatia,2022-06-24,Novavax,1187
Croatia,2022-07-01,Novavax,1215
Croatia,2022-07-08,Novavax,1236
Croatia,2022-07-15,Novavax,1258
Croatia,2022-07-22,Novavax,1285
Croatia,2022-07-29,Novavax,1305
Croatia,2022-08-05,Novavax,1313
Croatia,2022-08-12,Novavax,1336
Croatia,2022-08-19,Novavax,1346
Croatia,2022-08-26,Novavax,1359
Croatia,2022-09-02,Novavax,1370
Croatia,2022-09-09,Novavax,1373
Croatia,2022-09-16,Novavax,1374
Croatia,2023-02-24,Novavax,1375
Croatia,2023-03-24,Novavax,1376
Croatia,2021-01-15,Oxford/AstraZeneca,4
Croatia,2021-02-05,Oxford/AstraZeneca,13
Croatia,2021-02-12,Oxford/AstraZeneca,3241
Croatia,2021-02-19,Oxford/AstraZeneca,19308
Croatia,2021-02-26,Oxford/AstraZeneca,60921
Croatia,2021-03-05,Oxford/AstraZeneca,85677
Croatia,2021-03-12,Oxford/AstraZeneca,119418
Croatia,2021-03-19,Oxford/AstraZeneca,140336
Croatia,2021-03-26,Oxford/AstraZeneca,161742
Croatia,2021-04-02,Oxford/AstraZeneca,177727
Croatia,2021-04-09,Oxford/AstraZeneca,206922
Croatia,2021-04-16,Oxford/AstraZeneca,239021
Croatia,2021-04-23,Oxford/AstraZeneca,254112
Croatia,2021-04-30,Oxford/AstraZeneca,274414
Croatia,2021-05-07,Oxford/AstraZeneca,315805
Croatia,2021-05-14,Oxford/AstraZeneca,355531
Croatia,2021-05-21,Oxford/AstraZeneca,389138
Croatia,2021-05-28,Oxford/AstraZeneca,419809
Croatia,2021-06-04,Oxford/AstraZeneca,438627
Croatia,2021-06-11,Oxford/AstraZeneca,460281
Croatia,2021-06-18,Oxford/AstraZeneca,477761
Croatia,2021-06-25,Oxford/AstraZeneca,488114
Croatia,2021-07-02,Oxford/AstraZeneca,508018
Croatia,2021-07-09,Oxford/AstraZeneca,527363
Croatia,2021-07-16,Oxford/AstraZeneca,533838
Croatia,2021-07-23,Oxford/AstraZeneca,541201
Croatia,2021-07-30,Oxford/AstraZeneca,551633
Croatia,2021-08-06,Oxford/AstraZeneca,556177
Croatia,2021-08-13,Oxford/AstraZeneca,557751
Croatia,2021-08-20,Oxford/AstraZeneca,558706
Croatia,2021-08-27,Oxford/AstraZeneca,560367
Croatia,2021-09-03,Oxford/AstraZeneca,561168
Croatia,2021-09-10,Oxford/AstraZeneca,561877
Croatia,2021-09-17,Oxford/AstraZeneca,562727
Croatia,2021-09-24,Oxford/AstraZeneca,563483
Croatia,2021-10-01,Oxford/AstraZeneca,564131
Croatia,2021-10-08,Oxford/AstraZeneca,564777
Croatia,2021-10-15,Oxford/AstraZeneca,565290
Croatia,2021-10-22,Oxford/AstraZeneca,565680
Croatia,2021-10-29,Oxford/AstraZeneca,566152
Croatia,2021-11-05,Oxford/AstraZeneca,566540
Croatia,2021-11-12,Oxford/AstraZeneca,567042
Croatia,2021-11-19,Oxford/AstraZeneca,567382
Croatia,2021-11-26,Oxford/AstraZeneca,567668
Croatia,2021-12-03,Oxford/AstraZeneca,567882
Croatia,2021-12-10,Oxford/AstraZeneca,568026
Croatia,2021-12-17,Oxford/AstraZeneca,568138
Croatia,2021-12-24,Oxford/AstraZeneca,568210
Croatia,2021-12-31,Oxford/AstraZeneca,568293
Croatia,2022-01-07,Oxford/AstraZeneca,568360
Croatia,2022-01-14,Oxford/AstraZeneca,568428
Croatia,2022-01-21,Oxford/AstraZeneca,568475
Croatia,2022-01-28,Oxford/AstraZeneca,568522
Croatia,2022-02-04,Oxford/AstraZeneca,568550
Croatia,2022-02-11,Oxford/AstraZeneca,568568
Croatia,2022-02-18,Oxford/AstraZeneca,568581
Croatia,2022-02-25,Oxford/AstraZeneca,568587
Croatia,2022-03-04,Oxford/AstraZeneca,568593
Croatia,2022-03-11,Oxford/AstraZeneca,568598
Croatia,2022-03-18,Oxford/AstraZeneca,568600
Croatia,2022-03-25,Oxford/AstraZeneca,568601
Croatia,2022-04-01,Oxford/AstraZeneca,568603
Croatia,2022-04-08,Oxford/AstraZeneca,568606
Croatia,2022-04-15,Oxford/AstraZeneca,568608
Croatia,2022-04-22,Oxford/AstraZeneca,568609
Croatia,2022-04-29,Oxford/AstraZeneca,568611
Croatia,2022-05-13,Oxford/AstraZeneca,568612
Croatia,2022-05-20,Oxford/AstraZeneca,568613
Croatia,2022-05-27,Oxford/AstraZeneca,568614
Croatia,2022-06-03,Oxford/AstraZeneca,568616
Croatia,2022-06-10,Oxford/AstraZeneca,568617
Croatia,2022-06-17,Oxford/AstraZeneca,568618
Croatia,2022-07-01,Oxford/AstraZeneca,568619
Croatia,2022-07-15,Oxford/AstraZeneca,568621
Croatia,2022-07-22,Oxford/AstraZeneca,568622
Croatia,2022-08-05,Oxford/AstraZeneca,568624
Croatia,2022-08-19,Oxford/AstraZeneca,568625
Croatia,2022-09-09,Oxford/AstraZeneca,568626
Croatia,2022-09-16,Oxford/AstraZeneca,568627
Croatia,2022-09-23,Oxford/AstraZeneca,568628
Croatia,2022-09-30,Oxford/AstraZeneca,568630
Croatia,2022-10-07,Oxford/AstraZeneca,568631
Croatia,2022-10-14,Oxford/AstraZeneca,568633
Croatia,2022-10-21,Oxford/AstraZeneca,568640
Croatia,2022-10-28,Oxford/AstraZeneca,568642
Croatia,2022-11-04,Oxford/AstraZeneca,568644
Croatia,2022-11-18,Oxford/AstraZeneca,568647
Croatia,2022-12-02,Oxford/AstraZeneca,568648
Croatia,2022-12-09,Oxford/AstraZeneca,568649
Croatia,2023-01-06,Oxford/AstraZeneca,568651
Croatia,2023-01-13,Oxford/AstraZeneca,568652
Croatia,2023-01-20,Oxford/AstraZeneca,568653
Croatia,2023-02-10,Oxford/AstraZeneca,568658
Croatia,2023-02-17,Oxford/AstraZeneca,568660
Croatia,2021-01-01,Pfizer/BioNTech,2087
Croatia,2021-01-08,Pfizer/BioNTech,31871
Croatia,2021-01-15,Pfizer/BioNTech,49150
Croatia,2021-01-22,Pfizer/BioNTech,72192
Croatia,2021-01-29,Pfizer/BioNTech,88901
Croatia,2021-02-05,Pfizer/BioNTech,106206
Croatia,2021-02-12,Pfizer/BioNTech,127285
Croatia,2021-02-19,Pfizer/BioNTech,147654
Croatia,2021-02-26,Pfizer/BioNTech,168066
Croatia,2021-03-05,Pfizer/BioNTech,192643
Croatia,2021-03-12,Pfizer/BioNTech,216657
Croatia,2021-03-19,Pfizer/BioNTech,248224
Croatia,2021-03-26,Pfizer/BioNTech,282539
Croatia,2021-04-02,Pfizer/BioNTech,315780
Croatia,2021-04-09,Pfizer/BioNTech,344452
Croatia,2021-04-16,Pfizer/BioNTech,405758
Croatia,2021-04-23,Pfizer/BioNTech,484796
Croatia,2021-04-30,Pfizer/BioNTech,573029
Croatia,2021-05-07,Pfizer/BioNTech,749643
Croatia,2021-05-14,Pfizer/BioNTech,927484
Croatia,2021-05-21,Pfizer/BioNTech,1084479
Croatia,2021-05-28,Pfizer/BioNTech,1224938
Croatia,2021-06-04,Pfizer/BioNTech,1330952
Croatia,2021-06-11,Pfizer/BioNTech,1498746
Croatia,2021-06-18,Pfizer/BioNTech,1668012
Croatia,2021-06-25,Pfizer/BioNTech,1797633
Croatia,2021-07-02,Pfizer/BioNTech,1933089
Croatia,2021-07-09,Pfizer/BioNTech,2043714
Croatia,2021-07-16,Pfizer/BioNTech,2116776
Croatia,2021-07-23,Pfizer/BioNTech,2189962
Croatia,2021-07-30,Pfizer/BioNTech,2238956
Croatia,2021-08-06,Pfizer/BioNTech,2271208
Croatia,2021-08-13,Pfizer/BioNTech,2304031
Croatia,2021-08-20,Pfizer/BioNTech,2337774
Croatia,2021-08-27,Pfizer/BioNTech,2371445
Croatia,2021-09-03,Pfizer/BioNTech,2399618
Croatia,2021-09-10,Pfizer/BioNTech,2424210
Croatia,2021-09-17,Pfizer/BioNTech,2451044
Croatia,2021-09-24,Pfizer/BioNTech,2478584
Croatia,2021-10-01,Pfizer/BioNTech,2507078
Croatia,2021-10-08,Pfizer/BioNTech,2533790
Croatia,2021-10-15,Pfizer/BioNTech,2558684
Croatia,2021-10-22,Pfizer/BioNTech,2589402
Croatia,2021-10-29,Pfizer/BioNTech,2638704
Croatia,2021-11-05,Pfizer/BioNTech,2702679
Croatia,2021-11-12,Pfizer/BioNTech,2832328
Croatia,2021-11-19,Pfizer/BioNTech,2931602
Croatia,2021-11-26,Pfizer/BioNTech,3023937
Croatia,2021-12-03,Pfizer/BioNTech,3130587
Croatia,2021-12-10,Pfizer/BioNTech,3247777
Croatia,2021-12-17,Pfizer/BioNTech,3387152
Croatia,2021-12-24,Pfizer/BioNTech,3463897
Croatia,2021-12-31,Pfizer/BioNTech,3531393
Croatia,2022-01-07,Pfizer/BioNTech,3615067
Croatia,2022-01-14,Pfizer/BioNTech,3723661
Croatia,2022-01-21,Pfizer/BioNTech,3792092
Croatia,2022-01-28,Pfizer/BioNTech,3831766
Croatia,2022-02-04,Pfizer/BioNTech,3860159
Croatia,2022-02-11,Pfizer/BioNTech,3881476
Croatia,2022-02-18,Pfizer/BioNTech,3897975
Croatia,2022-02-25,Pfizer/BioNTech,3908341
Croatia,2022-03-04,Pfizer/BioNTech,3914581
Croatia,2022-03-11,Pfizer/BioNTech,3920229
Croatia,2022-03-18,Pfizer/BioNTech,3925779
Croatia,2022-03-25,Pfizer/BioNTech,3930300
Croatia,2022-04-01,Pfizer/BioNTech,3934549
Croatia,2022-04-08,Pfizer/BioNTech,3938993
Croatia,2022-04-15,Pfizer/BioNTech,3941458
Croatia,2022-04-22,Pfizer/BioNTech,3943969
Croatia,2022-04-29,Pfizer/BioNTech,3946800
Croatia,2022-05-06,Pfizer/BioNTech,3949052
Croatia,2022-05-13,Pfizer/BioNTech,3951111
Croatia,2022-05-20,Pfizer/BioNTech,3952847
Croatia,2022-05-27,Pfizer/BioNTech,3954411
Croatia,2022-06-03,Pfizer/BioNTech,3955379
Croatia,2022-06-10,Pfizer/BioNTech,3956561
Croatia,2022-06-17,Pfizer/BioNTech,3957380
Croatia,2022-06-24,Pfizer/BioNTech,3958008
Croatia,2022-07-01,Pfizer/BioNTech,3959153
Croatia,2022-07-08,Pfizer/BioNTech,3960269
Croatia,2022-07-15,Pfizer/BioNTech,3961866
Croatia,2022-07-22,Pfizer/BioNTech,3963265
Croatia,2022-07-29,Pfizer/BioNTech,3964452
Croatia,2022-08-05,Pfizer/BioNTech,3965439
Croatia,2022-08-12,Pfizer/BioNTech,3966562
Croatia,2022-08-19,Pfizer/BioNTech,3967674
Croatia,2022-08-26,Pfizer/BioNTech,3970629
Croatia,2022-09-02,Pfizer/BioNTech,3973702
Croatia,2022-09-09,Pfizer/BioNTech,3975003
Croatia,2022-09-16,Pfizer/BioNTech,3989161
Croatia,2022-09-23,Pfizer/BioNTech,4005373
Croatia,2022-09-30,Pfizer/BioNTech,4019696
Croatia,2022-10-07,Pfizer/BioNTech,4032183
Croatia,2022-10-14,Pfizer/BioNTech,4045282
Croatia,2022-10-21,Pfizer/BioNTech,4055956
Croatia,2022-10-28,Pfizer/BioNTech,4064213
Croatia,2022-11-04,Pfizer/BioNTech,4069740
Croatia,2022-11-11,Pfizer/BioNTech,4077360
Croatia,2022-11-18,Pfizer/BioNTech,4082746
Croatia,2022-11-25,Pfizer/BioNTech,4088196
Croatia,2022-12-02,Pfizer/BioNTech,4092494
Croatia,2022-12-09,Pfizer/BioNTech,4096297
Croatia,2022-12-16,Pfizer/BioNTech,4099005
Croatia,2022-12-23,Pfizer/BioNTech,4101093
Croatia,2022-12-30,Pfizer/BioNTech,4102597
Croatia,2023-01-06,Pfizer/BioNTech,4104184
Croatia,2023-01-13,Pfizer/BioNTech,4106916
Croatia,2023-01-20,Pfizer/BioNTech,4108330
Croatia,2023-01-27,Pfizer/BioNTech,4109267
Croatia,2023-02-03,Pfizer/BioNTech,4109850
Croatia,2023-02-10,Pfizer/BioNTech,4110228
Croatia,2023-02-17,Pfizer/BioNTech,4110585
Croatia,2023-02-24,Pfizer/BioNTech,4110900
Croatia,2023-03-03,Pfizer/BioNTech,4111090
Croatia,2023-03-10,Pfizer/BioNTech,4111239
Croatia,2023-03-17,Pfizer/BioNTech,4111406
Croatia,2023-03-24,Pfizer/BioNTech,4111537
Croatia,2023-03-31,Pfizer/BioNTech,4111656
Croatia,2023-04-07,Pfizer/BioNTech,4111769
Croatia,2023-04-14,Pfizer/BioNTech,4111856
Croatia,2023-04-21,Pfizer/BioNTech,4111950
Croatia,2023-04-28,Pfizer/BioNTech,4112021
Croatia,2023-05-05,Pfizer/BioNTech,4112074
Croatia,2023-05-12,Pfizer/BioNTech,4112120
Croatia,2023-05-19,Pfizer/BioNTech,4112157
Croatia,2023-05-26,Pfizer/BioNTech,4112183
Croatia,2023-06-02,Pfizer/BioNTech,4112219
Croatia,2023-06-09,Pfizer/BioNTech,4112231
Croatia,2023-06-16,Pfizer/BioNTech,4112250
Croatia,2023-06-23,Pfizer/BioNTech,4112266
Croatia,2023-06-30,Pfizer/BioNTech,4112278
Croatia,2023-07-07,Pfizer/BioNTech,4112286
Croatia,2023-07-14,Pfizer/BioNTech,4112296
Croatia,2023-07-21,Pfizer/BioNTech,4112301
Croatia,2023-07-28,Pfizer/BioNTech,4112313
Croatia,2023-08-04,Pfizer/BioNTech,4112345
Croatia,2023-08-11,Pfizer/BioNTech,4112361
Croatia,2023-08-18,Pfizer/BioNTech,4112363
Croatia,2023-08-25,Pfizer/BioNTech,4112367
